TIME_STAMP,Throughput,4G_RSRP,4G_RSRQ,4G_MCS,4G_RB,4G_BLER,4G_MAC_Total_Throughput,5G_RSRP,5G_RSRQ,5G_BLER,5G_MCS,5G_MAC_Total_Throughput,5G_TBS,5G_RB,4G_TBS
1691273024.1647651,6.5836,-90.56,-9.25,15.43,1.94,0.0,11.219000000000001,-86.18,-10.96,4.55,19.0,0.489,297.0,3.25,285.0
1691273024.174765,1.0299,-90.56,-9.25,15.43,1.94,0.0,11.219000000000001,-86.18,-10.96,4.55,19.0,0.489,277.0,3.0,285.0
1691273024.184765,1.0232,-90.56,-9.25,15.43,1.94,0.0,11.219000000000001,-86.18,-10.96,4.55,18.0,0.489,263.0,3.0,285.0
1691273024.194765,1.5339,-90.56,-9.25,15.43,1.94,0.0,11.219000000000001,-86.18,-10.96,4.55,18.0,0.489,263.0,3.0,285.0
1691273024.204765,2.0548,-93.0,-8.5,15.43,1.94,0.0,11.219000000000001,-86.18,-10.96,6.45,18.67,1.465,271.67,3.0,285.0
1691273024.214765,19.4696,-93.63,-8.19,15.43,1.94,0.0,11.219000000000001,-86.18,-10.96,6.45,21.0,1.465,301.0,3.0,249.0
1691273024.224765,0.0,-93.63,-8.19,15.43,1.94,0.0,11.219000000000001,-86.18,-10.96,6.45,19.0,1.465,277.0,3.0,249.0
1691273024.234765,0.0,-94.44,-12.56,15.43,1.94,0.0,11.219000000000001,-86.18,-10.96,6.45,19.5,1.465,281.0,3.0,249.0
1691273024.244765,8.7328,-94.44,-12.56,15.43,1.94,0.0,11.219000000000001,-86.18,-10.96,6.45,18.0,1.465,266.0,3.0,249.0
1691273024.254765,6.6474,-94.44,-12.56,15.43,1.94,0.0,11.219000000000001,-86.18,-10.96,6.45,18.0,1.465,266.0,3.0,233.0
1691273024.264765,0.0,-95.35,-12.17,15.43,1.94,0.0,11.219000000000001,-86.88,-10.96,6.45,17.5,1.465,255.4,3.0,233.0
1691273024.274765,10.8028,-95.35,-12.17,15.43,1.94,0.0,11.219000000000001,-86.88,-10.96,6.45,10.63,1.465,1549.0,32.125,285.0
1691273024.284765,29.1578,-95.35,-12.17,15.43,1.94,20.0,11.219000000000001,-86.88,-10.96,6.45,17.5,1.465,694.75,11.5,2292.0
1691273024.2947652,18.432000000000002,-96.47,-13.78,15.33,7.44,20.0,11.219000000000001,-86.88,-10.96,6.45,19.0,1.465,277.0,3.0,269.0
1691273024.3047652,0.0,-96.47,-13.78,15.33,7.44,20.0,11.219000000000001,-86.88,-10.96,3.28,18.0,6.624,261.0,3.0,133.0
1691273024.3147652,0.0,-97.13,-12.06,15.33,7.44,20.0,11.219000000000001,-86.88,-10.96,3.28,9.89,6.624,1492.2,32.4,2292.0
1691273024.3247652,9.7504,-97.13,-12.06,15.33,7.44,20.0,11.219000000000001,-86.88,-10.96,3.28,10.57,6.624,1358.88,28.625,1980.0
1691273024.3347652,0.0,-97.13,-12.06,15.33,7.44,0.0,11.219000000000001,-86.88,-10.96,3.28,19.0,6.624,277.0,3.0,301.0
1691273024.3447652,13.308,-97.44,-10.19,16.13,30.07,0.0,11.219000000000001,-86.88,-10.96,3.28,13.17,6.624,1194.33,22.666999999999998,301.0
1691273024.3547652,0.0,-97.44,-10.19,16.13,30.07,0.0,11.219000000000001,-86.88,-10.96,3.28,10.13,6.624,1517.0,32.5,2865.0
1691273024.3647652,38.1474,-96.81,-14.19,16.13,30.07,0.0,11.219000000000001,-86.88,-10.96,3.28,10.71,6.624,1537.0,31.570999999999998,1383.0
1691273024.3747652,0.0,-96.81,-14.19,16.13,30.07,0.0,11.219000000000001,-86.88,-10.96,3.28,18.0,6.624,743.0,10.0,185.0
1691273024.3847651,0.0,-96.25,-15.25,16.13,30.07,23.53,11.219000000000001,-86.88,-10.96,3.28,12.89,6.624,1443.22,26.444000000000003,269.0
1691273024.3947651,0.0,-96.25,-15.25,16.13,30.07,23.53,11.219000000000001,-86.88,-10.96,3.28,12.5,6.624,1817.0,31.75,2769.0
1691273024.4047651,63.1655,-95.81,-14.63,17.53,30.0,23.53,11.219000000000001,-86.88,-10.96,4.48,12.25,8.992,1665.0,29.75,1980.0
1691273024.4147651,29.6219,-95.81,-14.63,17.53,30.0,23.53,11.219000000000001,-86.88,-10.96,4.48,21.0,8.992,301.0,3.0,1980.0
1691273024.424765,4.098,-95.63,-13.69,17.53,30.0,23.53,11.219000000000001,-89.87,-11.05,4.48,14.2,8.992,1573.0,26.0,233.0
1691273024.434765,18.493,-95.56,-11.19,17.53,30.0,7.69,11.219000000000001,-89.87,-11.05,4.48,13.0,8.992,1937.0,32.5,3062.0
1691273024.444765,26.1198,-95.56,-11.19,17.53,30.0,7.69,11.219000000000001,-89.87,-11.05,4.48,13.0,8.992,1937.0,32.5,2124.0
1691273024.454765,46.5873,-95.56,-11.19,17.53,30.0,7.69,11.219000000000001,-89.87,-11.05,4.48,13.0,8.992,1937.0,32.5,1572.0
1691273024.464765,0.0,-95.63,-12.5,17.53,30.0,7.69,11.219000000000001,-89.87,-11.05,4.48,12.67,8.992,1761.0,30.416999999999998,2124.0
1691273024.474765,0.0,-95.75,-12.81,17.53,30.0,7.69,11.219000000000001,-89.87,-11.05,4.48,13.0,8.992,1897.0,31.75,2124.0
1691273024.484765,62.232,-95.94,-14.25,17.53,30.0,7.69,11.219000000000001,-89.87,-11.05,4.48,14.06,8.992,1935.85,29.15,2124.0
1691273024.494765,29.1811,-96.44,-12.94,15.42,34.21,23.08,11.219000000000001,-89.87,-11.05,4.48,12.58,8.992,1689.0,29.416999999999998,2124.0
1691273024.504765,7.6578,-96.44,-12.94,15.42,34.21,23.08,11.219000000000001,-89.87,-11.05,6.25,14.0,11.839,1894.5,29.333000000000002,2292.0
1691273024.514765,17.4097,-96.44,-12.94,14.89,35.58,23.08,11.219000000000001,-89.87,-11.05,6.25,14.75,11.839,2178.0,31.75,2124.0
1691273024.524765,43.6422,-96.44,-12.94,14.89,35.58,23.08,11.219000000000001,-89.87,-11.05,6.25,14.5,11.839,1688.75,25.125,3062.0
1691273024.534765,25.0855,-96.44,-12.94,14.89,35.58,0.0,11.219000000000001,-89.87,-11.05,6.25,13.14,11.839,1437.0,24.625,2865.0
1691273024.5447652,21.4739,-97.06,-15.31,15.45,38.6,5.0,11.219000000000001,-89.87,-11.05,6.25,13.58,11.839,1948.0,31.25,1980.0
1691273024.5547652,3.5789999999999997,-97.06,-15.31,15.45,38.6,5.0,11.219000000000001,-89.87,-11.05,6.25,14.38,11.839,2149.88,32.5,2865.0
1691273024.5647652,0.0,-97.06,-15.31,15.45,38.6,5.0,11.219000000000001,-89.87,-11.05,6.25,13.0,11.839,1907.57,31.143,2481.0
1691273024.5747652,3.0819,-96.19,-13.34,15.45,38.6,5.0,11.219000000000001,-89.87,-11.05,6.25,13.0,11.839,1953.0,32.8,1692.0
1691273024.5847652,45.1258,-96.13,-15.88,15.28,38.53,5.56,11.219000000000001,-90.13,-11.02,6.25,13.75,11.839,1909.08,30.333000000000002,2481.0
1691273024.5947652,18.605,-96.13,-15.88,15.28,38.53,5.56,11.219000000000001,-90.13,-11.02,6.25,14.5,11.839,2105.75,31.5,2865.0
1691273024.6047652,26.1381,-95.5,-9.06,17.15,38.6,0.0,11.219000000000001,-90.13,-11.02,7.5,15.11,10.495,2142.73,30.273000000000003,2673.0
1691273024.6147652,25.0354,-95.5,-9.06,17.15,38.6,0.0,11.219000000000001,-90.13,-11.02,7.5,12.0,10.495,1902.0,30.8,2673.0
1691273024.6247652,13.2868,-95.06,-9.66,16.93,39.43,5.0,11.219000000000001,-90.13,-11.02,7.5,11.31,10.495,1645.0,32.0,3182.0
1691273024.6347651,25.6977,-95.06,-9.66,16.93,39.43,5.0,11.219000000000001,-90.13,-11.02,7.5,13.5,10.495,2017.75,32.5,3062.0
1691273024.6447651,26.1172,-95.25,-12.94,16.93,39.43,5.0,11.219000000000001,-90.13,-11.02,7.5,13.86,10.495,1847.86,28.857,3062.0
1691273024.6547651,19.9122,-95.25,-13.94,16.93,39.43,5.0,11.219000000000001,-90.13,-11.02,7.5,14.0,10.495,2068.6,32.0,2124.0
1691273024.6647651,2.0469999999999997,-95.38,-13.88,16.93,39.43,5.0,11.219000000000001,-90.13,-11.02,7.5,12.86,10.495,1881.0,31.5,2124.0
